date,vax_brand,count
"Friday, 27 January, 2023",Sinovac,63
"Saturday, 28 January, 2023",AstraZeneca,0
"Saturday, 28 January, 2023",Cansino,0
"Saturday, 28 January, 2023",Pfizer,2400
"Saturday, 28 January, 2023",Sinopharm,1
"Saturday, 28 January, 2023",Sinovac,110
"Sunday, 29 January, 2023",AstraZeneca,0
"Sunday, 29 January, 2023",Cansino,0
"Sunday, 29 January, 2023",Pfizer,2138
"Sunday, 29 January, 2023",Sinopharm,0
"Sunday, 29 January, 2023",Sinovac,67
"Monday, 30 January, 2023",AstraZeneca,0
"Monday, 30 January, 2023",Cansino,0
"Monday, 30 January, 2023",Pfizer,3635
"Monday, 30 January, 2023",Sinopharm,0
"Monday, 30 January, 2023",Sinovac,49
"Tuesday, 31 January, 2023",AstraZeneca,0
"Tuesday, 31 January, 2023",Cansino,0
"Tuesday, 31 January, 2023",Pfizer,3909
"Tuesday, 31 January, 2023",Sinopharm,0
"Tuesday, 31 January, 2023",Sinovac,68
"Wednesday, 1 February, 2023",AstraZeneca,0
"Wednesday, 1 February, 2023",Cansino,0
"Wednesday, 1 February, 2023",Pfizer,2201
"Wednesday, 1 February, 2023",Sinopharm,0
"Wednesday, 1 February, 2023",Sinovac,47
"Thursday, 2 February, 2023",AstraZeneca,1
"Thursday, 2 February, 2023",Cansino,0
"Thursday, 2 February, 2023",Pfizer,2651
"Thursday, 2 February, 2023",Sinopharm,2
"Thursday, 2 February, 2023",Sinovac,80
"Friday, 3 February, 2023",AstraZeneca,0
"Friday, 3 February, 2023",Cansino,0
"Friday, 3 February, 2023",Pfizer,3124
"Friday, 3 February, 2023",Sinopharm,0
"Friday, 3 February, 2023",Sinovac,212
"Saturday, 4 February, 2023",AstraZeneca,0
"Saturday, 4 February, 2023",Cansino,0
"Saturday, 4 February, 2023",Pfizer,1337
"Saturday, 4 February, 2023",Sinopharm,4
"Saturday, 4 February, 2023",Sinovac,61
"Sunday, 5 February, 2023",AstraZeneca,0
"Sunday, 5 February, 2023",Cansino,0
"Sunday, 5 February, 2023",Pfizer,834
"Sunday, 5 February, 2023",Sinopharm,0
"Sunday, 5 February, 2023",Sinovac,22
"Monday, 6 February, 2023",AstraZeneca,0
"Monday, 6 February, 2023",Cansino,0
"Monday, 6 February, 2023",Pfizer,1379
"Monday, 6 February, 2023",Sinopharm,4
"Monday, 6 February, 2023",Sinovac,51
"Tuesday, 7 February, 2023",AstraZeneca,0
"Tuesday, 7 February, 2023",Cansino,0
"Tuesday, 7 February, 2023",Pfizer,1745
"Tuesday, 7 February, 2023",Sinopharm,1
"Tuesday, 7 February, 2023",Sinovac,47
"Wednesday, 8 February, 2023",AstraZeneca,0
"Wednesday, 8 February, 2023",Cansino,0
"Wednesday, 8 February, 2023",Pfizer,1596
"Wednesday, 8 February, 2023",Sinopharm,1
"Wednesday, 8 February, 2023",Sinovac,52
"Thursday, 9 February, 2023",AstraZeneca,0
"Thursday, 9 February, 2023",Cansino,0
"Thursday, 9 February, 2023",Pfizer,1874
"Thursday, 9 February, 2023",Sinopharm,0
"Thursday, 9 February, 2023",Sinovac,62
"Friday, 10 February, 2023",AstraZeneca,0
"Friday, 10 February, 2023",Cansino,0
"Friday, 10 February, 2023",Pfizer,2626
"Friday, 10 February, 2023",Sinopharm,0
"Friday, 10 February, 2023",Sinovac,40
"Saturday, 11 February, 2023",AstraZeneca,0
"Saturday, 11 February, 2023",Cansino,0
"Saturday, 11 February, 2023",Pfizer,1263
"Saturday, 11 February, 2023",Sinopharm,0
"Saturday, 11 February, 2023",Sinovac,42
"Sunday, 12 February, 2023",AstraZeneca,0
"Sunday, 12 February, 2023",Cansino,0
"Sunday, 12 February, 2023",Pfizer,867
"Sunday, 12 February, 2023",Sinopharm,2
"Sunday, 12 February, 2023",Sinovac,27
"Monday, 13 February, 2023",AstraZeneca,1
"Monday, 13 February, 2023",Cansino,0
"Monday, 13 February, 2023",Pfizer,1297
"Monday, 13 February, 2023",Sinopharm,2
"Monday, 13 February, 2023",Sinovac,98
"Tuesday, 14 February, 2023",AstraZeneca,0
"Tuesday, 14 February, 2023",Cansino,0
"Tuesday, 14 February, 2023",Pfizer,1228
"Tuesday, 14 February, 2023",Sinopharm,1
"Tuesday, 14 February, 2023",Sinovac,34
"Wednesday, 15 February, 2023",AstraZeneca,0
"Wednesday, 15 February, 2023",Cansino,0
"Wednesday, 15 February, 2023",Pfizer,1325
"Wednesday, 15 February, 2023",Sinopharm,1
"Wednesday, 15 February, 2023",Sinovac,37
"Thursday, 16 February, 2023",AstraZeneca,0
"Thursday, 16 February, 2023",Cansino,0
"Thursday, 16 February, 2023",Pfizer,1705
"Thursday, 16 February, 2023",Sinopharm,0
"Thursday, 16 February, 2023",Sinovac,33
"Friday, 17 February, 2023",AstraZeneca,0
"Friday, 17 February, 2023",Cansino,0
"Friday, 17 February, 2023",Pfizer,2754
"Friday, 17 February, 2023",Sinopharm,3
"Friday, 17 February, 2023",Sinovac,54
"Saturday, 18 February, 2023",AstraZeneca,0
"Saturday, 18 February, 2023",Cansino,0
"Saturday, 18 February, 2023",Pfizer,942
"Saturday, 18 February, 2023",Sinopharm,0
"Saturday, 18 February, 2023",Sinovac,32
"Sunday, 19 February, 2023",AstraZeneca,0
"Sunday, 19 February, 2023",Cansino,0
"Sunday, 19 February, 2023",Pfizer,523
"Sunday, 19 February, 2023",Sinopharm,0
"Sunday, 19 February, 2023",Sinovac,17
"Monday, 20 February, 2023",AstraZeneca,0
"Monday, 20 February, 2023",Cansino,0
"Monday, 20 February, 2023",Pfizer,929
"Monday, 20 February, 2023",Sinopharm,0
"Monday, 20 February, 2023",Sinovac,48
"Tuesday, 21 February, 2023",AstraZeneca,0
"Tuesday, 21 February, 2023",Cansino,0
"Tuesday, 21 February, 2023",Pfizer,933
"Tuesday, 21 February, 2023",Sinopharm,0
"Tuesday, 21 February, 2023",Sinovac,57
"Wednesday, 22 February, 2023",AstraZeneca,0
"Wednesday, 22 February, 2023",Cansino,0
"Wednesday, 22 February, 2023",Pfizer,753
"Wednesday, 22 February, 2023",Sinopharm,1
"Wednesday, 22 February, 2023",Sinovac,43
"Thursday, 23 February, 2023",AstraZeneca,0
"Thursday, 23 February, 2023",Cansino,0
"Thursday, 23 February, 2023",Pfizer,1357
"Thursday, 23 February, 2023",Sinopharm,0
"Thursday, 23 February, 2023",Sinovac,103
"Friday, 24 February, 2023",AstraZeneca,0
"Friday, 24 February, 2023",Cansino,0
"Friday, 24 February, 2023",Pfizer,2091
"Friday, 24 February, 2023",Sinopharm,1
"Friday, 24 February, 2023",Sinovac,159
"Saturday, 25 February, 2023",AstraZeneca,0
"Saturday, 25 February, 2023",Cansino,0
"Saturday, 25 February, 2023",Pfizer,703
"Saturday, 25 February, 2023",Sinopharm,0
"Saturday, 25 February, 2023",Sinovac,42
"Sunday, 26 February, 2023",AstraZeneca,0
"Sunday, 26 February, 2023",Cansino,0
"Sunday, 26 February, 2023",Pfizer,632
"Sunday, 26 February, 2023",Sinopharm,0
"Sunday, 26 February, 2023",Sinovac,15
"Monday, 27 February, 2023",AstraZeneca,0
"Monday, 27 February, 2023",Cansino,0
"Monday, 27 February, 2023",Pfizer,745
"Monday, 27 February, 2023",Sinopharm,0
"Monday, 27 February, 2023",Sinovac,22
"Tuesday, 28 February, 2023",AstraZeneca,0
"Tuesday, 28 February, 2023",Cansino,0
"Tuesday, 28 February, 2023",Pfizer,860
"Tuesday, 28 February, 2023",Sinopharm,0
"Tuesday, 28 February, 2023",Sinovac,32
"Wednesday, 1 March, 2023",AstraZeneca,0
"Wednesday, 1 March, 2023",Cansino,0
"Wednesday, 1 March, 2023",Pfizer,948
"Wednesday, 1 March, 2023",Sinopharm,0
"Wednesday, 1 March, 2023",Sinovac,97
"Thursday, 2 March, 2023",AstraZeneca,0
"Thursday, 2 March, 2023",Cansino,0
"Thursday, 2 March, 2023",Pfizer,897
"Thursday, 2 March, 2023",Sinopharm,0
"Thursday, 2 March, 2023",Sinovac,44
"Friday, 3 March, 2023",AstraZeneca,0
"Friday, 3 March, 2023",Cansino,0
"Friday, 3 March, 2023",Pfizer,1218
"Friday, 3 March, 2023",Sinopharm,0
"Friday, 3 March, 2023",Sinovac,50
"Saturday, 4 March, 2023",AstraZeneca,0
"Saturday, 4 March, 2023",Cansino,0
"Saturday, 4 March, 2023",Pfizer,700
"Saturday, 4 March, 2023",Sinopharm,0
"Saturday, 4 March, 2023",Sinovac,38
"Sunday, 5 March, 2023",AstraZeneca,0
"Sunday, 5 March, 2023",Cansino,0
"Sunday, 5 March, 2023",Pfizer,407
"Sunday, 5 March, 2023",Sinopharm,0
"Sunday, 5 March, 2023",Sinovac,22
"Monday, 6 March, 2023",AstraZeneca,0
"Monday, 6 March, 2023",Cansino,0
"Monday, 6 March, 2023",Pfizer,516
"Monday, 6 March, 2023",Sinopharm,0
"Monday, 6 March, 2023",Sinovac,25
"Tuesday, 7 March, 2023",AstraZeneca,0
"Tuesday, 7 March, 2023",Cansino,0
"Tuesday, 7 March, 2023",Pfizer,556
"Tuesday, 7 March, 2023",Sinopharm,0
"Tuesday, 7 March, 2023",Sinovac,40
"Wednesday, 8 March, 2023",AstraZeneca,0
"Wednesday, 8 March, 2023",Cansino,0
"Wednesday, 8 March, 2023",Pfizer,659
"Wednesday, 8 March, 2023",Sinopharm,1
"Wednesday, 8 March, 2023",Sinovac,29
"Thursday, 9 March, 2023",AstraZeneca,0
"Thursday, 9 March, 2023",Cansino,0
"Thursday, 9 March, 2023",Pfizer,889
"Thursday, 9 March, 2023",Sinopharm,2
"Thursday, 9 March, 2023",Sinovac,38
"Friday, 10 March, 2023",AstraZeneca,0
"Friday, 10 March, 2023",Cansino,0
"Friday, 10 March, 2023",Pfizer,1131
"Friday, 10 March, 2023",Sinopharm,1
"Friday, 10 March, 2023",Sinovac,53
"Saturday, 11 March, 2023",AstraZeneca,0
"Saturday, 11 March, 2023",Cansino,0
"Saturday, 11 March, 2023",Pfizer,539
"Saturday, 11 March, 2023",Sinopharm,2
"Saturday, 11 March, 2023",Sinovac,36
"Sunday, 12 March, 2023",AstraZeneca,0
"Sunday, 12 March, 2023",Cansino,0
"Sunday, 12 March, 2023",Pfizer,373
"Sunday, 12 March, 2023",Sinopharm,0
"Sunday, 12 March, 2023",Sinovac,22
"Monday, 13 March, 2023",AstraZeneca,0
"Monday, 13 March, 2023",Cansino,0
"Monday, 13 March, 2023",Pfizer,553
"Monday, 13 March, 2023",Sinopharm,0
"Monday, 13 March, 2023",Sinovac,46
"Tuesday, 14 March, 2023",AstraZeneca,0
"Tuesday, 14 March, 2023",Cansino,0
"Tuesday, 14 March, 2023",Pfizer,604
"Tuesday, 14 March, 2023",Sinopharm,0
"Tuesday, 14 March, 2023",Sinovac,17
"Wednesday, 15 March, 2023",AstraZeneca,0
"Wednesday, 15 March, 2023",Cansino,0
"Wednesday, 15 March, 2023",Pfizer,626
"Wednesday, 15 March, 2023",Sinopharm,0
"Wednesday, 15 March, 2023",Sinovac,24
"Thursday, 16 March, 2023",AstraZeneca,0
"Thursday, 16 March, 2023",Cansino,0
"Thursday, 16 March, 2023",Pfizer,766
"Thursday, 16 March, 2023",Sinopharm,0
"Thursday, 16 March, 2023",Sinovac,36
"Friday, 17 March, 2023",AstraZeneca,0
"Friday, 17 March, 2023",Cansino,0
"Friday, 17 March, 2023",Pfizer,1029
"Friday, 17 March, 2023",Sinopharm,2
"Friday, 17 March, 2023",Sinovac,48
"Saturday, 18 March, 2023",AstraZeneca,0
"Saturday, 18 March, 2023",Cansino,0
"Saturday, 18 March, 2023",Pfizer,830
"Saturday, 18 March, 2023",Sinopharm,0
"Saturday, 18 March, 2023",Sinovac,32
"Sunday, 19 March, 2023",AstraZeneca,0
"Sunday, 19 March, 2023",Cansino,0
"Sunday, 19 March, 2023",Pfizer,219
"Sunday, 19 March, 2023",Sinopharm,0
"Sunday, 19 March, 2023",Sinovac,21
"Monday, 20 March, 2023",AstraZeneca,0
"Monday, 20 March, 2023",Cansino,0
"Monday, 20 March, 2023",Pfizer,401
"Monday, 20 March, 2023",Sinopharm,0
"Monday, 20 March, 2023",Sinovac,40
"Tuesday, 21 March, 2023",AstraZeneca,0
"Tuesday, 21 March, 2023",Cansino,0
"Tuesday, 21 March, 2023",Pfizer,483
"Tuesday, 21 March, 2023",Sinopharm,0
"Tuesday, 21 March, 2023",Sinovac,26
"Wednesday, 22 March, 2023",AstraZeneca,0
"Wednesday, 22 March, 2023",Cansino,0
"Wednesday, 22 March, 2023",Pfizer,467
"Wednesday, 22 March, 2023",Sinopharm,0
"Wednesday, 22 March, 2023",Sinovac,127
"Thursday, 23 March, 2023",AstraZeneca,0
"Thursday, 23 March, 2023",Cansino,0
"Thursday, 23 March, 2023",Pfizer,348
"Thursday, 23 March, 2023",Sinopharm,0
"Thursday, 23 March, 2023",Sinovac,14
"Friday, 24 March, 2023",AstraZeneca,0
"Friday, 24 March, 2023",Cansino,0
"Friday, 24 March, 2023",Pfizer,721
"Friday, 24 March, 2023",Sinopharm,1
"Friday, 24 March, 2023",Sinovac,25
"Saturday, 25 March, 2023",AstraZeneca,0
"Saturday, 25 March, 2023",Cansino,0
"Saturday, 25 March, 2023",Pfizer,370
"Saturday, 25 March, 2023",Sinopharm,0
"Saturday, 25 March, 2023",Sinovac,22
"Sunday, 26 March, 2023",AstraZeneca,0
"Sunday, 26 March, 2023",Cansino,0
"Sunday, 26 March, 2023",Pfizer,273
"Sunday, 26 March, 2023",Sinopharm,0
"Sunday, 26 March, 2023",Sinovac,20
"Monday, 27 March, 2023",AstraZeneca,0
"Monday, 27 March, 2023",Cansino,0
"Monday, 27 March, 2023",Pfizer,517
"Monday, 27 March, 2023",Sinopharm,0
"Monday, 27 March, 2023",Sinovac,37
"Tuesday, 28 March, 2023",AstraZeneca,0
"Tuesday, 28 March, 2023",Cansino,0
"Tuesday, 28 March, 2023",Pfizer,542
"Tuesday, 28 March, 2023",Sinopharm,3
"Tuesday, 28 March, 2023",Sinovac,24
"Wednesday, 29 March, 2023",AstraZeneca,0
"Wednesday, 29 March, 2023",Cansino,0
"Wednesday, 29 March, 2023",Pfizer,496
"Wednesday, 29 March, 2023",Sinopharm,1
"Wednesday, 29 March, 2023",Sinovac,28
"Thursday, 30 March, 2023",AstraZeneca,0
"Thursday, 30 March, 2023",Cansino,0
"Thursday, 30 March, 2023",Pfizer,663
"Thursday, 30 March, 2023",Sinopharm,1
"Thursday, 30 March, 2023",Sinovac,42
"Friday, 31 March, 2023",AstraZeneca,0
"Friday, 31 March, 2023",Cansino,0
"Friday, 31 March, 2023",Pfizer,740
"Friday, 31 March, 2023",Sinopharm,0
"Friday, 31 March, 2023",Sinovac,36
"Saturday, 1 April, 2023",AstraZeneca,0
"Saturday, 1 April, 2023",Cansino,0
"Saturday, 1 April, 2023",Pfizer,415
"Saturday, 1 April, 2023",Sinopharm,2
"Saturday, 1 April, 2023",Sinovac,17
"Sunday, 2 April, 2023",AstraZeneca,0
"Sunday, 2 April, 2023",Cansino,0
"Sunday, 2 April, 2023",Pfizer,310
"Sunday, 2 April, 2023",Sinopharm,0
"Sunday, 2 April, 2023",Sinovac,15
"Monday, 3 April, 2023",AstraZeneca,0
"Monday, 3 April, 2023",Cansino,0
"Monday, 3 April, 2023",Pfizer,366
"Monday, 3 April, 2023",Sinopharm,0
"Monday, 3 April, 2023",Sinovac,32
"Tuesday, 4 April, 2023",AstraZeneca,0
"Tuesday, 4 April, 2023",Cansino,0
"Tuesday, 4 April, 2023",Pfizer,387
"Tuesday, 4 April, 2023",Sinopharm,0
"Tuesday, 4 April, 2023",Sinovac,22
"Wednesday, 5 April, 2023",AstraZeneca,0
"Wednesday, 5 April, 2023",Cansino,0
"Wednesday, 5 April, 2023",Pfizer,455
"Wednesday, 5 April, 2023",Sinopharm,0
"Wednesday, 5 April, 2023",Sinovac,34
"Thursday, 6 April, 2023",AstraZeneca,0
"Thursday, 6 April, 2023",Cansino,0
"Thursday, 6 April, 2023",Pfizer,559
"Thursday, 6 April, 2023",Sinopharm,0
"Thursday, 6 April, 2023",Sinovac,46
"Friday, 7 April, 2023",AstraZeneca,0
"Friday, 7 April, 2023",Cansino,0
"Friday, 7 April, 2023",Pfizer,474
"Friday, 7 April, 2023",Sinopharm,0
"Friday, 7 April, 2023",Sinovac,35
"Saturday, 8 April, 2023",AstraZeneca,0
"Saturday, 8 April, 2023",Cansino,0
"Saturday, 8 April, 2023",Pfizer,286
"Saturday, 8 April, 2023",Sinopharm,1
"Saturday, 8 April, 2023",Sinovac,25
"Sunday, 9 April, 2023",AstraZeneca,0
"Sunday, 9 April, 2023",Cansino,0
"Sunday, 9 April, 2023",Pfizer,208
"Sunday, 9 April, 2023",Sinopharm,0
"Sunday, 9 April, 2023",Sinovac,35
"Monday, 10 April, 2023",AstraZeneca,0
"Monday, 10 April, 2023",Cansino,0
"Monday, 10 April, 2023",Pfizer,407
"Monday, 10 April, 2023",Sinopharm,1
"Monday, 10 April, 2023",Sinovac,47
"Tuesday, 11 April, 2023",AstraZeneca,0
"Tuesday, 11 April, 2023",Cansino,0
"Tuesday, 11 April, 2023",Pfizer,482
"Tuesday, 11 April, 2023",Sinopharm,1
"Tuesday, 11 April, 2023",Sinovac,34
"Wednesday, 12 April, 2023",AstraZeneca,0
"Wednesday, 12 April, 2023",Cansino,0
"Wednesday, 12 April, 2023",Pfizer,477
"Wednesday, 12 April, 2023",Sinopharm,0
"Wednesday, 12 April, 2023",Sinovac,39
"Thursday, 13 April, 2023",AstraZeneca,0
"Thursday, 13 April, 2023",Cansino,0
"Thursday, 13 April, 2023",Pfizer,536
"Thursday, 13 April, 2023",Sinopharm,0
"Thursday, 13 April, 2023",Sinovac,53
"Friday, 14 April, 2023",AstraZeneca,0
"Friday, 14 April, 2023",Cansino,0
"Friday, 14 April, 2023",Pfizer,673
"Friday, 14 April, 2023",Sinopharm,0
"Friday, 14 April, 2023",Sinovac,32
"Saturday, 15 April, 2023",AstraZeneca,0
"Saturday, 15 April, 2023",Cansino,0
"Saturday, 15 April, 2023",Pfizer,320
"Saturday, 15 April, 2023",Sinopharm,1
"Saturday, 15 April, 2023",Sinovac,31
"Sunday, 16 April, 2023",AstraZeneca,0
"Sunday, 16 April, 2023",Cansino,0
"Sunday, 16 April, 2023",Pfizer,257
"Sunday, 16 April, 2023",Sinopharm,0
"Sunday, 16 April, 2023",Sinovac,33
"Monday, 17 April, 2023",AstraZeneca,0
"Monday, 17 April, 2023",Cansino,0
"Monday, 17 April, 2023",Pfizer,373
"Monday, 17 April, 2023",Sinopharm,0
"Monday, 17 April, 2023",Sinovac,78
"Tuesday, 18 April, 2023",AstraZeneca,0
"Tuesday, 18 April, 2023",Cansino,0
"Tuesday, 18 April, 2023",Pfizer,386
"Tuesday, 18 April, 2023",Sinopharm,1
"Tuesday, 18 April, 2023",Sinovac,28
"Wednesday, 19 April, 2023",AstraZeneca,0
"Wednesday, 19 April, 2023",Cansino,0
"Wednesday, 19 April, 2023",Pfizer,380
"Wednesday, 19 April, 2023",Sinopharm,0
"Wednesday, 19 April, 2023",Sinovac,40
"Thursday, 20 April, 2023",AstraZeneca,0
"Thursday, 20 April, 2023",Cansino,0
"Thursday, 20 April, 2023",Pfizer,572
"Thursday, 20 April, 2023",Sinopharm,1
"Thursday, 20 April, 2023",Sinovac,24
"Friday, 21 April, 2023",AstraZeneca,0
"Friday, 21 April, 2023",Cansino,0
"Friday, 21 April, 2023",Pfizer,233
"Friday, 21 April, 2023",Sinopharm,1
"Friday, 21 April, 2023",Sinovac,7
"Saturday, 22 April, 2023",AstraZeneca,0
"Saturday, 22 April, 2023",Cansino,0
"Saturday, 22 April, 2023",Pfizer,95
"Saturday, 22 April, 2023",Sinopharm,0
"Saturday, 22 April, 2023",Sinovac,2
"Sunday, 23 April, 2023",AstraZeneca,0
"Sunday, 23 April, 2023",Cansino,0
"Sunday, 23 April, 2023",Pfizer,58
"Sunday, 23 April, 2023",Sinopharm,0
"Sunday, 23 April, 2023",Sinovac,3
"Monday, 24 April, 2023",AstraZeneca,1
"Monday, 24 April, 2023",Cansino,0
"Monday, 24 April, 2023",Pfizer,127
"Monday, 24 April, 2023",Sinopharm,0
"Monday, 24 April, 2023",Sinovac,13
"Tuesday, 25 April, 2023",AstraZeneca,0
"Tuesday, 25 April, 2023",Cansino,0
"Tuesday, 25 April, 2023",Pfizer,306
"Tuesday, 25 April, 2023",Sinopharm,0
"Tuesday, 25 April, 2023",Sinovac,24
"Wednesday, 26 April, 2023",AstraZeneca,0
"Wednesday, 26 April, 2023",Cansino,0
"Wednesday, 26 April, 2023",Pfizer,402
"Wednesday, 26 April, 2023",Sinopharm,0
"Wednesday, 26 April, 2023",Sinovac,57
"Thursday, 27 April, 2023",AstraZeneca,0
"Thursday, 27 April, 2023",Cansino,0
"Thursday, 27 April, 2023",Pfizer,679
"Thursday, 27 April, 2023",Sinopharm,0
"Thursday, 27 April, 2023",Sinovac,44
"Friday, 28 April, 2023",AstraZeneca,0
"Friday, 28 April, 2023",Cansino,0
"Friday, 28 April, 2023",Pfizer,805
"Friday, 28 April, 2023",Sinopharm,1
"Friday, 28 April, 2023",Sinovac,52
"Saturday, 29 April, 2023",AstraZeneca,0
"Saturday, 29 April, 2023",Cansino,0
"Saturday, 29 April, 2023",Pfizer,386
"Saturday, 29 April, 2023",Sinopharm,0
"Saturday, 29 April, 2023",Sinovac,30
"Sunday, 30 April, 2023",AstraZeneca,0
"Sunday, 30 April, 2023",Cansino,0
"Sunday, 30 April, 2023",Pfizer,425
"Sunday, 30 April, 2023",Sinopharm,0
"Sunday, 30 April, 2023",Sinovac,88
"Monday, 1 May, 2023",AstraZeneca,0
"Monday, 1 May, 2023",Cansino,0
"Monday, 1 May, 2023",Pfizer,77
"Monday, 1 May, 2023",Sinopharm,0
"Monday, 1 May, 2023",Sinovac,33
"Tuesday, 2 May, 2023",AstraZeneca,0
"Tuesday, 2 May, 2023",Cansino,0
"Tuesday, 2 May, 2023",Pfizer,119
"Tuesday, 2 May, 2023",Sinopharm,0
"Tuesday, 2 May, 2023",Sinovac,166
"Wednesday, 3 May, 2023",AstraZeneca,0
"Wednesday, 3 May, 2023",Cansino,0
"Wednesday, 3 May, 2023",Pfizer,139
"Wednesday, 3 May, 2023",Sinopharm,1
"Wednesday, 3 May, 2023",Sinovac,246
"Thursday, 4 May, 2023",AstraZeneca,0
"Thursday, 4 May, 2023",Cansino,0
"Thursday, 4 May, 2023",Pfizer,109
"Thursday, 4 May, 2023",Sinopharm,0
"Thursday, 4 May, 2023",Sinovac,67
"Friday, 5 May, 2023",AstraZeneca,0
"Friday, 5 May, 2023",Cansino,0
"Friday, 5 May, 2023",Pfizer,446
"Friday, 5 May, 2023",Sinopharm,0
"Friday, 5 May, 2023",Sinovac,212
"Saturday, 6 May, 2023",AstraZeneca,0
"Saturday, 6 May, 2023",Cansino,0
"Saturday, 6 May, 2023",Pfizer,175
"Saturday, 6 May, 2023",Sinopharm,0
"Saturday, 6 May, 2023",Sinovac,57
"Sunday, 7 May, 2023",AstraZeneca,0
"Sunday, 7 May, 2023",Cansino,0
"Sunday, 7 May, 2023",Pfizer,112
"Sunday, 7 May, 2023",Sinopharm,0
"Sunday, 7 May, 2023",Sinovac,145
"Monday, 8 May, 2023",AstraZeneca,0
"Monday, 8 May, 2023",Cansino,0
"Monday, 8 May, 2023",Pfizer,253
"Monday, 8 May, 2023",Sinopharm,0
"Monday, 8 May, 2023",Sinovac,263
"Tuesday, 9 May, 2023",AstraZeneca,0
"Tuesday, 9 May, 2023",Cansino,0
"Tuesday, 9 May, 2023",Pfizer,171
"Tuesday, 9 May, 2023",Sinopharm,4
"Tuesday, 9 May, 2023",Sinovac,494
"Wednesday, 10 May, 2023",AstraZeneca,0
"Wednesday, 10 May, 2023",Cansino,0
"Wednesday, 10 May, 2023",Pfizer,177
"Wednesday, 10 May, 2023",Sinopharm,0
"Wednesday, 10 May, 2023",Sinovac,349
"Thursday, 11 May, 2023",AstraZeneca,0
"Thursday, 11 May, 2023",Cansino,0
"Thursday, 11 May, 2023",Pfizer,280
"Thursday, 11 May, 2023",Sinopharm,3
"Thursday, 11 May, 2023",Sinovac,389
"Friday, 12 May, 2023",AstraZeneca,0
"Friday, 12 May, 2023",Cansino,0
"Friday, 12 May, 2023",Pfizer,316
"Friday, 12 May, 2023",Sinopharm,0
"Friday, 12 May, 2023",Sinovac,208
"Saturday, 13 May, 2023",AstraZeneca,0
"Saturday, 13 May, 2023",Cansino,0
"Saturday, 13 May, 2023",Pfizer,229
"Saturday, 13 May, 2023",Sinopharm,0
"Saturday, 13 May, 2023",Sinovac,143
"Sunday, 14 May, 2023",AstraZeneca,0
"Sunday, 14 May, 2023",Cansino,0
"Sunday, 14 May, 2023",Pfizer,99
"Sunday, 14 May, 2023",Sinopharm,0
"Sunday, 14 May, 2023",Sinovac,154
"Monday, 15 May, 2023",AstraZeneca,0
"Monday, 15 May, 2023",Cansino,0
"Monday, 15 May, 2023",Pfizer,172
"Monday, 15 May, 2023",Sinopharm,1
"Monday, 15 May, 2023",Sinovac,249
"Tuesday, 16 May, 2023",AstraZeneca,0
"Tuesday, 16 May, 2023",Cansino,0
"Tuesday, 16 May, 2023",Pfizer,156
"Tuesday, 16 May, 2023",Sinopharm,1
"Tuesday, 16 May, 2023",Sinovac,212
"Wednesday, 17 May, 2023",AstraZeneca,0
"Wednesday, 17 May, 2023",Cansino,0
"Wednesday, 17 May, 2023",Pfizer,187
"Wednesday, 17 May, 2023",Sinopharm,0
"Wednesday, 17 May, 2023",Sinovac,178
"Thursday, 18 May, 2023",AstraZeneca,0
"Thursday, 18 May, 2023",Cansino,0
"Thursday, 18 May, 2023",Pfizer,216
"Thursday, 18 May, 2023",Sinopharm,0
"Thursday, 18 May, 2023",Sinovac,205
"Friday, 19 May, 2023",AstraZeneca,0
"Friday, 19 May, 2023",Cansino,0
"Friday, 19 May, 2023",Pfizer,272
"Friday, 19 May, 2023",Sinopharm,2
"Friday, 19 May, 2023",Sinovac,178
"Saturday, 20 May, 2023",AstraZeneca,0
"Saturday, 20 May, 2023",Cansino,0
"Saturday, 20 May, 2023",Pfizer,205
"Saturday, 20 May, 2023",Sinopharm,0
"Saturday, 20 May, 2023",Sinovac,122
"Sunday, 21 May, 2023",AstraZeneca,0
"Sunday, 21 May, 2023",Cansino,0
"Sunday, 21 May, 2023",Pfizer,76
"Sunday, 21 May, 2023",Sinopharm,0
"Sunday, 21 May, 2023",Sinovac,118
"Monday, 22 May, 2023",AstraZeneca,0
"Monday, 22 May, 2023",Cansino,0
"Monday, 22 May, 2023",Pfizer,110
"Monday, 22 May, 2023",Sinopharm,2
"Monday, 22 May, 2023",Sinovac,146
"Tuesday, 23 May, 2023",AstraZeneca,0
"Tuesday, 23 May, 2023",Cansino,0
"Tuesday, 23 May, 2023",Pfizer,358
"Tuesday, 23 May, 2023",Sinopharm,0
"Tuesday, 23 May, 2023",Sinovac,162
"Wednesday, 24 May, 2023",AstraZeneca,0
"Wednesday, 24 May, 2023",Cansino,0
"Wednesday, 24 May, 2023",Pfizer,142
"Wednesday, 24 May, 2023",Sinopharm,0
"Wednesday, 24 May, 2023",Sinovac,165
"Thursday, 25 May, 2023",AstraZeneca,0
"Thursday, 25 May, 2023",Cansino,0
"Thursday, 25 May, 2023",Pfizer,440
"Thursday, 25 May, 2023",Sinopharm,6
"Thursday, 25 May, 2023",Sinovac,136
"Friday, 26 May, 2023",AstraZeneca,0
"Friday, 26 May, 2023",Cansino,0
"Friday, 26 May, 2023",Pfizer,312
"Friday, 26 May, 2023",Sinopharm,0
"Friday, 26 May, 2023",Sinovac,134
