date_raw,vax_type,count,percentage,date_full,date,month,year
21/3/2023,Dose 2,27541720,84.33608618,"Tuesday, 21 March, 2023",21,3,2023
21/3/2023,Booster 1,16317736,49.96688622,"Tuesday, 21 March, 2023",21,3,2023
21/3/2023,Booster 2,815069,2.495840108,"Tuesday, 21 March, 2023",21,3,2023
22/3/2023,Dose 1,28128444,86.13270621,"Wednesday, 22 March, 2023",22,3,2023
22/3/2023,Dose 2,27541784,84.33628216,"Wednesday, 22 March, 2023",22,3,2023
22/3/2023,Booster 1,16317977,49.96762419,"Wednesday, 22 March, 2023",22,3,2023
22/3/2023,Booster 2,815268,2.49644947,"Wednesday, 22 March, 2023",22,3,2023
23/3/2023,Dose 1,28128467,86.13277664,"Thursday, 23 March, 2023",23,3,2023
23/3/2023,Dose 2,27541824,84.33640464,"Thursday, 23 March, 2023",23,3,2023
23/3/2023,Booster 1,16318156,49.96817231,"Thursday, 23 March, 2023",23,3,2023
23/3/2023,Booster 2,815388,2.496816925,"Thursday, 23 March, 2023",23,3,2023
24/3/2023,Dose 1,28128552,86.13303692,"Friday, 24 March, 2023",24,3,2023
24/3/2023,Dose 2,27541957,84.3368119,"Friday, 24 March, 2023",24,3,2023
24/3/2023,Booster 1,16318468,49.96912769,"Friday, 24 March, 2023",24,3,2023
24/3/2023,Booster 2,815605,2.497481405,"Friday, 24 March, 2023",24,3,2023
25/3/2023,Dose 1,28128598,86.13317778,"Saturday, 25 March, 2023",25,3,2023
25/3/2023,Dose 2,27542036,84.33705381,"Saturday, 25 March, 2023",25,3,2023
25/3/2023,Booster 1,16318642,49.9696605,"Saturday, 25 March, 2023",25,3,2023
25/3/2023,Booster 2,815699,2.497769245,"Saturday, 25 March, 2023",25,3,2023
26/3/2023,Dose 1,28128630,86.13327577,"Sunday, 26 March, 2023",26,3,2023
26/3/2023,Dose 2,27542080,84.33718854,"Sunday, 26 March, 2023",26,3,2023
26/3/2023,Booster 1,16318807,49.97016575,"Sunday, 26 March, 2023",26,3,2023
26/3/2023,Booster 2,815751,2.497928475,"Sunday, 26 March, 2023",26,3,2023
27/3/2023,Dose 1,28128707,86.13351155,"Monday, 27 March, 2023",27,3,2023
27/3/2023,Dose 2,27542106,84.33726816,"Monday, 27 March, 2023",27,3,2023
27/3/2023,Booster 1,16319116,49.97111195,"Monday, 27 March, 2023",27,3,2023
27/3/2023,Booster 2,815893,2.498363296,"Monday, 27 March, 2023",27,3,2023
28/3/2023,Dose 1,28128742,86.13361872,"Tuesday, 28 March, 2023",28,3,2023
28/3/2023,Dose 2,27542131,84.33734471,"Tuesday, 28 March, 2023",28,3,2023
28/3/2023,Booster 1,16319468,49.97218982,"Tuesday, 28 March, 2023",28,3,2023
28/3/2023,Booster 2,816050,2.498844049,"Tuesday, 28 March, 2023",28,3,2023
29/3/2023,Dose 1,28128764,86.13368609,"Wednesday, 29 March, 2023",29,3,2023
29/3/2023,Dose 2,27542178,84.33748863,"Wednesday, 29 March, 2023",29,3,2023
29/3/2023,Booster 1,16319776,49.97313295,"Wednesday, 29 March, 2023",29,3,2023
29/3/2023,Booster 2,816198,2.499297243,"Wednesday, 29 March, 2023",29,3,2023
30/3/2023,Dose 1,28128806,86.1338147,"Thursday, 30 March, 2023",30,3,2023
30/3/2023,Dose 2,27542260,84.33773973,"Thursday, 30 March, 2023",30,3,2023
30/3/2023,Booster 1,16320185,49.97438536,"Thursday, 30 March, 2023",30,3,2023
30/3/2023,Booster 2,816371,2.49982699,"Thursday, 30 March, 2023",30,3,2023
31/3/2023,Dose 1,28128876,86.13402905,"Friday, 31 March, 2023",31,3,2023
31/3/2023,Dose 2,27542360,84.33804594,"Friday, 31 March, 2023",31,3,2023
31/3/2023,Booster 1,16320530,49.97544179,"Friday, 31 March, 2023",31,3,2023
31/3/2023,Booster 2,816632,2.500626204,"Friday, 31 March, 2023",31,3,2023
1/4/2023,Dose 1,28128924,86.13417603,"Saturday, 1 April, 2023",1,4,2023
1/4/2023,Dose 2,27542462,84.33835827,"Saturday, 1 April, 2023",1,4,2023
1/4/2023,Booster 1,16320700,49.97596235,"Saturday, 1 April, 2023",1,4,2023
1/4/2023,Booster 2,816746,2.500975286,"Saturday, 1 April, 2023",1,4,2023
2/4/2023,Dose 1,28128944,86.13423727,"Sunday, 2 April, 2023",2,4,2023
2/4/2023,Dose 2,27542538,84.338591,"Sunday, 2 April, 2023",2,4,2023
2/4/2023,Booster 1,16320845,49.97640636,"Sunday, 2 April, 2023",2,4,2023
2/4/2023,Booster 2,816830,2.501232504,"Sunday, 2 April, 2023",2,4,2023
3/4/2023,Dose 1,28128983,86.13435669,"Monday, 3 April, 2023",3,4,2023
3/4/2023,Dose 2,27542561,84.33866142,"Monday, 3 April, 2023",3,4,2023
3/4/2023,Booster 1,16321068,49.97708921,"Monday, 3 April, 2023",3,4,2023
3/4/2023,Booster 2,816943,2.501578524,"Monday, 3 April, 2023",3,4,2023
4/4/2023,Dose 1,28129020,86.13446999,"Tuesday, 4 April, 2023",4,4,2023
4/4/2023,Dose 2,27542631,84.33887577,"Tuesday, 4 April, 2023",4,4,2023
4/4/2023,Booster 1,16321254,49.97765876,"Tuesday, 4 April, 2023",4,4,2023
4/4/2023,Booster 2,817059,2.50193373,"Tuesday, 4 April, 2023",4,4,2023
5/4/2023,Dose 1,28129053,86.13457104,"Wednesday, 5 April, 2023",5,4,2023
5/4/2023,Dose 2,27542665,84.33897989,"Wednesday, 5 April, 2023",5,4,2023
5/4/2023,Booster 1,16321508,49.97843654,"Wednesday, 5 April, 2023",5,4,2023
5/4/2023,Booster 2,817227,2.502448166,"Wednesday, 5 April, 2023",5,4,2023
6/4/2023,Dose 1,28129115,86.13476089,"Thursday, 6 April, 2023",6,4,2023
6/4/2023,Dose 2,27542712,84.33912381,"Thursday, 6 April, 2023",6,4,2023
6/4/2023,Booster 1,16321827,49.97941336,"Thursday, 6 April, 2023",6,4,2023
6/4/2023,Booster 2,817404,2.502990161,"Thursday, 6 April, 2023",6,4,2023
7/4/2023,Dose 1,28129161,86.13490175,"Friday, 7 April, 2023",7,4,2023
7/4/2023,Dose 2,27542783,84.33934122,"Friday, 7 April, 2023",7,4,2023
7/4/2023,Booster 1,16322076,49.98017583,"Friday, 7 April, 2023",7,4,2023
7/4/2023,Booster 2,817547,2.503428045,"Friday, 7 April, 2023",7,4,2023
8/4/2023,Dose 1,28129206,86.13503955,"Saturday, 8 April, 2023",8,4,2023
8/4/2023,Dose 2,27542861,84.33958006,"Saturday, 8 April, 2023",8,4,2023
8/4/2023,Booster 1,16322199,49.98055247,"Saturday, 8 April, 2023",8,4,2023
8/4/2023,Booster 2,817613,2.503630145,"Saturday, 8 April, 2023",8,4,2023
9/4/2023,Dose 1,28129228,86.13510691,"Sunday, 9 April, 2023",9,4,2023
9/4/2023,Dose 2,27542897,84.3396903,"Sunday, 9 April, 2023",9,4,2023
9/4/2023,Booster 1,16322333,49.98096279,"Sunday, 9 April, 2023",9,4,2023
9/4/2023,Booster 2,817664,2.503786313,"Sunday, 9 April, 2023",9,4,2023
10/4/2023,Dose 1,28129250,86.13517428,"Monday, 10 April, 2023",10,4,2023
10/4/2023,Dose 2,27542913,84.33973929,"Monday, 10 April, 2023",10,4,2023
10/4/2023,Booster 1,16322619,49.98183856,"Monday, 10 April, 2023",10,4,2023
10/4/2023,Booster 2,817795,2.504187451,"Monday, 10 April, 2023",10,4,2023
11/4/2023,Dose 1,28129283,86.13527533,"Tuesday, 11 April, 2023",11,4,2023
11/4/2023,Dose 2,27542940,84.33982197,"Tuesday, 11 April, 2023",11,4,2023
11/4/2023,Booster 1,16322967,49.98290418,"Tuesday, 11 April, 2023",11,4,2023
11/4/2023,Booster 2,817904,2.504521222,"Tuesday, 11 April, 2023",11,4,2023
12/4/2023,Dose 1,28129327,86.13541006,"Wednesday, 12 April, 2023",12,4,2023
12/4/2023,Dose 2,27542964,84.33989546,"Wednesday, 12 April, 2023",12,4,2023
12/4/2023,Booster 1,16323272,49.98383812,"Wednesday, 12 April, 2023",12,4,2023
12/4/2023,Booster 2,818047,2.504959105,"Wednesday, 12 April, 2023",12,4,2023
13/4/2023,Dose 1,28129368,86.13553561,"Thursday, 13 April, 2023",13,4,2023
13/4/2023,Dose 2,27543008,84.34003019,"Thursday, 13 April, 2023",13,4,2023
13/4/2023,Booster 1,16323606,49.98486087,"Thursday, 13 April, 2023",13,4,2023
13/4/2023,Booster 2,818217,2.505479666,"Thursday, 13 April, 2023",13,4,2023
14/4/2023,Dose 1,28129428,86.13571934,"Friday, 14 April, 2023",14,4,2023
14/4/2023,Dose 2,27543164,84.34050788,"Friday, 14 April, 2023",14,4,2023
14/4/2023,Booster 1,16323932,49.98585912,"Friday, 14 April, 2023",14,4,2023
14/4/2023,Booster 2,818380,2.505978792,"Friday, 14 April, 2023",14,4,2023
15/4/2023,Dose 1,28129466,86.1358357,"Saturday, 15 April, 2023",15,4,2023
15/4/2023,Dose 2,27543250,84.34077123,"Saturday, 15 April, 2023",15,4,2023
15/4/2023,Booster 1,16324071,49.98628476,"Saturday, 15 April, 2023",15,4,2023
15/4/2023,Booster 2,818469,2.506251321,"Saturday, 15 April, 2023",15,4,2023
16/4/2023,Dose 1,28129497,86.13593063,"Sunday, 16 April, 2023",16,4,2023
16/4/2023,Dose 2,27543280,84.34086309,"Sunday, 16 April, 2023",16,4,2023
16/4/2023,Booster 1,16324255,49.98684819,"Sunday, 16 April, 2023",16,4,2023
16/4/2023,Booster 2,818514,2.506389116,"Sunday, 16 April, 2023",16,4,2023
17/4/2023,Dose 1,28129560,86.13612354,"Monday, 17 April, 2023",17,4,2023
17/4/2023,Dose 2,27543307,84.34094577,"Monday, 17 April, 2023",17,4,2023
17/4/2023,Booster 1,16324493,49.98757697,"Monday, 17 April, 2023",17,4,2023
17/4/2023,Booster 2,818637,2.506765757,"Monday, 17 April, 2023",17,4,2023
18/4/2023,Dose 1,28129577,86.13617559,"Tuesday, 18 April, 2023",18,4,2023
18/4/2023,Dose 2,27543343,84.341056,"Tuesday, 18 April, 2023",18,4,2023
18/4/2023,Booster 1,16324729,49.98829964,"Tuesday, 18 April, 2023",18,4,2023
18/4/2023,Booster 2,818763,2.507151584,"Tuesday, 18 April, 2023",18,4,2023
19/4/2023,Dose 1,28129601,86.13624909,"Wednesday, 19 April, 2023",19,4,2023
19/4/2023,Dose 2,27543368,84.34113256,"Wednesday, 19 April, 2023",19,4,2023
19/4/2023,Booster 1,16324981,49.98907129,"Wednesday, 19 April, 2023",19,4,2023
19/4/2023,Booster 2,818882,2.507515977,"Wednesday, 19 April, 2023",19,4,2023
20/4/2023,Dose 1,28129630,86.13633789,"Thursday, 20 April, 2023",20,4,2023
20/4/2023,Dose 2,27543477,84.34146633,"Thursday, 20 April, 2023",20,4,2023
20/4/2023,Booster 1,16325223,49.98981232,"Thursday, 20 April, 2023",20,4,2023
20/4/2023,Booster 2,819099,2.508180457,"Thursday, 20 April, 2023",20,4,2023
21/4/2023,Dose 1,28129671,86.13646343,"Friday, 21 April, 2023",21,4,2023
21/4/2023,Dose 2,27543572,84.34175723,"Friday, 21 April, 2023",21,4,2023
21/4/2023,Booster 1,16325277,49.98997768,"Friday, 21 April, 2023",21,4,2023
21/4/2023,Booster 2,819150,2.508336625,"Friday, 21 April, 2023",21,4,2023
22/4/2023,Dose 1,28129679,86.13648793,"Saturday, 22 April, 2023",22,4,2023
22/4/2023,Dose 2,27543620,84.34190421,"Saturday, 22 April, 2023",22,4,2023
22/4/2023,Booster 1,16325302,49.99005423,"Saturday, 22 April, 2023",22,4,2023
22/4/2023,Booster 2,819166,2.508385619,"Saturday, 22 April, 2023",22,4,2023
23/4/2023,Dose 1,28129688,86.13651549,"Sunday, 23 April, 2023",23,4,2023
23/4/2023,Dose 2,27543635,84.34195014,"Sunday, 23 April, 2023",23,4,2023
23/4/2023,Booster 1,16325329,49.99013691,"Sunday, 23 April, 2023",23,4,2023
23/4/2023,Booster 2,819176,2.50841624,"Sunday, 23 April, 2023",23,4,2023
24/4/2023,Dose 1,28129696,86.13653999,"Monday, 24 April, 2023",24,4,2023
24/4/2023,Dose 2,27543647,84.34198689,"Monday, 24 April, 2023",24,4,2023
24/4/2023,Booster 1,16325385,49.99030839,"Monday, 24 April, 2023",24,4,2023
24/4/2023,Booster 2,819241,2.508615278,"Monday, 24 April, 2023",24,4,2023
25/4/2023,Dose 1,28129710,86.13658286,"Tuesday, 25 April, 2023",25,4,2023
25/4/2023,Dose 2,27543690,84.34211856,"Tuesday, 25 April, 2023",25,4,2023
25/4/2023,Booster 1,16325571,49.99087794,"Tuesday, 25 April, 2023",25,4,2023
25/4/2023,Booster 2,819328,2.508881683,"Tuesday, 25 April, 2023",25,4,2023
26/4/2023,Dose 1,28129728,86.13663798,"Wednesday, 26 April, 2023",26,4,2023
26/4/2023,Dose 2,27543743,84.34228085,"Wednesday, 26 April, 2023",26,4,2023
26/4/2023,Booster 1,16325830,49.99167103,"Wednesday, 26 April, 2023",26,4,2023
26/4/2023,Booster 2,819457,2.509276696,"Wednesday, 26 April, 2023",26,4,2023
27/4/2023,Dose 1,28129742,86.13668084,"Thursday, 27 April, 2023",27,4,2023
27/4/2023,Dose 2,27543787,84.34241559,"Thursday, 27 April, 2023",27,4,2023
27/4/2023,Booster 1,16326228,49.99288975,"Thursday, 27 April, 2023",27,4,2023
27/4/2023,Booster 2,819724,2.510094283,"Thursday, 27 April, 2023",27,4,2023
28/4/2023,Dose 1,28129816,86.13690744,"Friday, 28 April, 2023",28,4,2023
28/4/2023,Dose 2,27543948,84.34290859,"Friday, 28 April, 2023",28,4,2023
28/4/2023,Booster 1,16326612,49.99406561,"Friday, 28 April, 2023",28,4,2023
28/4/2023,Booster 2,819964,2.510829192,"Friday, 28 April, 2023",28,4,2023
29/4/2023,Dose 1,28129888,86.13712791,"Saturday, 29 April, 2023",29,4,2023
29/4/2023,Dose 2,27544003,84.343077,"Saturday, 29 April, 2023",29,4,2023
29/4/2023,Booster 1,16326789,49.9946076,"Saturday, 29 April, 2023",29,4,2023
29/4/2023,Booster 2,820076,2.511172149,"Saturday, 29 April, 2023",29,4,2023
30/4/2023,Dose 1,28129940,86.13728714,"Sunday, 30 April, 2023",30,4,2023
30/4/2023,Dose 2,27544059,84.34324848,"Sunday, 30 April, 2023",30,4,2023
30/4/2023,Booster 1,16327074,49.99548031,"Sunday, 30 April, 2023",30,4,2023
30/4/2023,Booster 2,820196,2.511539604,"Sunday, 30 April, 2023",30,4,2023
1/5/2023,Dose 1,28129971,86.13738207,"Monday, 1 May, 2023",1,5,2023
1/5/2023,Dose 2,27544066,84.34326992,"Monday, 1 May, 2023",1,5,2023
1/5/2023,Booster 1,16327097,49.99555074,"Monday, 1 May, 2023",1,5,2023
1/5/2023,Booster 2,820245,2.511689648,"Monday, 1 May, 2023",1,5,2023
2/5/2023,Dose 1,28130004,86.13748312,"Tuesday, 2 May, 2023",2,5,2023
2/5/2023,Dose 2,27544101,84.34337709,"Tuesday, 2 May, 2023",2,5,2023
2/5/2023,Booster 1,16327259,49.9960468,"Tuesday, 2 May, 2023",2,5,2023
2/5/2023,Booster 2,820300,2.511858065,"Tuesday, 2 May, 2023",2,5,2023
3/5/2023,Dose 1,28130029,86.13755967,"Wednesday, 3 May, 2023",3,5,2023
3/5/2023,Dose 2,27544130,84.34346589,"Wednesday, 3 May, 2023",3,5,2023
3/5/2023,Booster 1,16327489,49.99675109,"Wednesday, 3 May, 2023",3,5,2023
3/5/2023,Booster 2,820403,2.512173463,"Wednesday, 3 May, 2023",3,5,2023
4/5/2023,Dose 1,28130036,86.13758111,"Thursday, 4 May, 2023",4,5,2023
4/5/2023,Dose 2,27544146,84.34351489,"Thursday, 4 May, 2023",4,5,2023
4/5/2023,Booster 1,16327578,49.99702362,"Thursday, 4 May, 2023",4,5,2023
4/5/2023,Booster 2,820467,2.512369439,"Thursday, 4 May, 2023",4,5,2023
5/5/2023,Dose 1,28130139,86.13789651,"Friday, 5 May, 2023",5,5,2023
5/5/2023,Dose 2,27544250,84.34383335,"Friday, 5 May, 2023",5,5,2023
5/5/2023,Booster 1,16327885,49.99796369,"Friday, 5 May, 2023",5,5,2023
5/5/2023,Booster 2,820611,2.512810384,"Friday, 5 May, 2023",5,5,2023
6/5/2023,Dose 1,28130188,86.13804655,"Saturday, 6 May, 2023",6,5,2023
6/5/2023,Dose 2,27544296,84.34397421,"Saturday, 6 May, 2023",6,5,2023
6/5/2023,Booster 1,16327974,49.99823622,"Saturday, 6 May, 2023",6,5,2023
6/5/2023,Booster 2,820660,2.512960428,"Saturday, 6 May, 2023",6,5,2023
7/5/2023,Dose 1,28130210,86.13811392,"Sunday, 7 May, 2023",7,5,2023
7/5/2023,Dose 2,27544326,84.34406607,"Sunday, 7 May, 2023",7,5,2023
7/5/2023,Booster 1,16328140,49.99874453,"Sunday, 7 May, 2023",7,5,2023
7/5/2023,Booster 2,820698,2.513076789,"Sunday, 7 May, 2023",7,5,2023
8/5/2023,Dose 1,28130255,86.13825171,"Monday, 8 May, 2023",8,5,2023
8/5/2023,Dose 2,27544351,84.34414262,"Monday, 8 May, 2023",8,5,2023
8/5/2023,Booster 1,16328412,49.99957743,"Monday, 8 May, 2023",8,5,2023
8/5/2023,Booster 2,820872,2.513609598,"Monday, 8 May, 2023",8,5,2023
9/5/2023,Dose 1,28130517,86.13905399,"Tuesday, 9 May, 2023",9,5,2023
9/5/2023,Dose 2,27544376,84.34421917,"Tuesday, 9 May, 2023",9,5,2023
9/5/2023,Booster 1,16328718,50.00051444,"Tuesday, 9 May, 2023",9,5,2023
9/5/2023,Booster 2,820949,2.513845381,"Tuesday, 9 May, 2023",9,5,2023
10/5/2023,Dose 1,28130643,86.13943982,"Wednesday, 10 May, 2023",10,5,2023
10/5/2023,Dose 2,27544419,84.34435085,"Wednesday, 10 May, 2023",10,5,2023
10/5/2023,Booster 1,16328965,50.00127078,"Wednesday, 10 May, 2023",10,5,2023
10/5/2023,Booster 2,821059,2.514182215,"Wednesday, 10 May, 2023",10,5,2023
11/5/2023,Dose 1,28130684,86.13956536,"Thursday, 11 May, 2023",11,5,2023
11/5/2023,Dose 2,27544468,84.34450089,"Thursday, 11 May, 2023",11,5,2023
11/5/2023,Booster 1,16329329,50.00238539,"Thursday, 11 May, 2023",11,5,2023
11/5/2023,Booster 2,821277,2.514849757,"Thursday, 11 May, 2023",11,5,2023
12/5/2023,Dose 1,28130729,86.13970316,"Friday, 12 May, 2023",12,5,2023
12/5/2023,Dose 2,27544552,84.34475811,"Friday, 12 May, 2023",12,5,2023
12/5/2023,Booster 1,16329577,50.0031448,"Friday, 12 May, 2023",12,5,2023
12/5/2023,Booster 2,821424,2.515299889,"Friday, 12 May, 2023",12,5,2023
13/5/2023,Dose 1,28130788,86.13988382,"Saturday, 13 May, 2023",13,5,2023
13/5/2023,Dose 2,27544618,84.34496021,"Saturday, 13 May, 2023",13,5,2023
13/5/2023,Booster 1,16329712,50.00355819,"Saturday, 13 May, 2023",13,5,2023
13/5/2023,Booster 2,821536,2.515642846,"Saturday, 13 May, 2023",13,5,2023
14/5/2023,Dose 1,28130817,86.13997263,"Sunday, 14 May, 2023",14,5,2023
14/5/2023,Dose 2,27544642,84.3450337,"Sunday, 14 May, 2023",14,5,2023
14/5/2023,Booster 1,16329861,50.00401444,"Sunday, 14 May, 2023",14,5,2023
14/5/2023,Booster 2,821587,2.515799015,"Sunday, 14 May, 2023",14,5,2023
15/5/2023,Dose 1,28130836,86.14003081,"Monday, 15 May, 2023",15,5,2023
15/5/2023,Dose 2,27544671,84.3451225,"Monday, 15 May, 2023",15,5,2023
15/5/2023,Booster 1,16330113,50.0047861,"Monday, 15 May, 2023",15,5,2023
15/5/2023,Booster 2,821712,2.51618178,"Monday, 15 May, 2023",15,5,2023
16/5/2023,Dose 1,28130856,86.14009205,"Tuesday, 16 May, 2023",16,5,2023
16/5/2023,Dose 2,27544687,84.34517149,"Tuesday, 16 May, 2023",16,5,2023
16/5/2023,Booster 1,16330341,50.00548426,"Tuesday, 16 May, 2023",16,5,2023
16/5/2023,Booster 2,821817,2.516503302,"Tuesday, 16 May, 2023",16,5,2023
17/5/2023,Dose 1,28130874,86.14014717,"Wednesday, 17 May, 2023",17,5,2023
17/5/2023,Dose 2,27544718,84.34526642,"Wednesday, 17 May, 2023",17,5,2023
17/5/2023,Booster 1,16330518,50.00602626,"Wednesday, 17 May, 2023",17,5,2023
17/5/2023,Booster 2,821956,2.516928937,"Wednesday, 17 May, 2023",17,5,2023
18/5/2023,Dose 1,28130900,86.14022678,"Thursday, 18 May, 2023",18,5,2023
18/5/2023,Dose 2,27544744,84.34534604,"Thursday, 18 May, 2023",18,5,2023
18/5/2023,Booster 1,16330778,50.00682241,"Thursday, 18 May, 2023",18,5,2023
18/5/2023,Booster 2,822065,2.517262709,"Thursday, 18 May, 2023",18,5,2023
19/5/2023,Dose 1,28130937,86.14034008,"Friday, 19 May, 2023",19,5,2023
19/5/2023,Dose 2,27544824,84.34559101,"Friday, 19 May, 2023",19,5,2023
19/5/2023,Booster 1,16331008,50.00752669,"Friday, 19 May, 2023",19,5,2023
19/5/2023,Booster 2,822170,2.517584231,"Friday, 19 May, 2023",19,5,2023
20/5/2023,Dose 1,28130985,86.14048706,"Saturday, 20 May, 2023",20,5,2023
20/5/2023,Dose 2,27544883,84.34577167,"Saturday, 20 May, 2023",20,5,2023
20/5/2023,Booster 1,16331135,50.00791558,"Saturday, 20 May, 2023",20,5,2023
20/5/2023,Booster 2,822263,2.517869009,"Saturday, 20 May, 2023",20,5,2023
21/5/2023,Dose 1,28131005,86.1405483,"Sunday, 21 May, 2023",21,5,2023
21/5/2023,Dose 2,27544896,84.34581148,"Sunday, 21 May, 2023",21,5,2023
21/5/2023,Booster 1,16331250,50.00826773,"Sunday, 21 May, 2023",21,5,2023
21/5/2023,Booster 2,822309,2.518009866,"Sunday, 21 May, 2023",21,5,2023
22/5/2023,Dose 1,28131018,86.14058811,"Monday, 22 May, 2023",22,5,2023
22/5/2023,Dose 2,27544909,84.34585129,"Monday, 22 May, 2023",22,5,2023
22/5/2023,Booster 1,16331413,50.00876685,"Monday, 22 May, 2023",22,5,2023
22/5/2023,Booster 2,822378,2.518221153,"Monday, 22 May, 2023",22,5,2023
23/5/2023,Dose 1,28131252,86.14130465,"Tuesday, 23 May, 2023",23,5,2023
23/5/2023,Dose 2,27544944,84.34595846,"Tuesday, 23 May, 2023",23,5,2023
23/5/2023,Booster 1,16331590,50.00930885,"Tuesday, 23 May, 2023",23,5,2023
23/5/2023,Booster 2,822452,2.518447749,"Tuesday, 23 May, 2023",23,5,2023
24/5/2023,Dose 1,28131329,86.14154043,"Wednesday, 24 May, 2023",24,5,2023
24/5/2023,Dose 2,27544960,84.34600745,"Wednesday, 24 May, 2023",24,5,2023
24/5/2023,Booster 1,16331741,50.00977123,"Wednesday, 24 May, 2023",24,5,2023
24/5/2023,Booster 2,822515,2.518640663,"Wednesday, 24 May, 2023",24,5,2023
25/5/2023,Dose 1,28131562,86.14225391,"Thursday, 25 May, 2023",25,5,2023
25/5/2023,Dose 2,27545001,84.346133,"Thursday, 25 May, 2023",25,5,2023
25/5/2023,Booster 1,16331934,50.01036222,"Thursday, 25 May, 2023",25,5,2023
25/5/2023,Booster 2,822630,2.518992807,"Thursday, 25 May, 2023",25,5,2023
26/5/2023,Dose 1,28131631,86.14246519,"Friday, 26 May, 2023",26,5,2023
26/5/2023,Dose 2,27545097,84.34642696,"Friday, 26 May, 2023",26,5,2023
26/5/2023,Booster 1,16332087,50.01083072,"Friday, 26 May, 2023",26,5,2023
26/5/2023,Booster 2,822758,2.519384759,"Friday, 26 May, 2023",26,5,2023
27/5/2023,Dose 1,28131672,86.14259074,"Saturday, 27 May, 2023",27,5,2023
27/5/2023,Dose 2,27545142,84.34656476,"Saturday, 27 May, 2023",27,5,2023
27/5/2023,Booster 1,16332190,50.01114612,"Saturday, 27 May, 2023",27,5,2023
27/5/2023,Booster 2,822805,2.519528678,"Saturday, 27 May, 2023",27,5,2023
28/5/2023,Dose 1,28131719,86.14273466,"Sunday, 28 May, 2023",28,5,2023
28/5/2023,Dose 2,27545183,84.34669031,"Sunday, 28 May, 2023",28,5,2023
28/5/2023,Booster 1,16332281,50.01142477,"Sunday, 28 May, 2023",28,5,2023
28/5/2023,Booster 2,822989,2.520092109,"Sunday, 28 May, 2023",28,5,2023
29/5/2023,Dose 1,28131736,86.14278671,"Monday, 29 May, 2023",29,5,2023
29/5/2023,Dose 2,27545215,84.34678829,"Monday, 29 May, 2023",29,5,2023
29/5/2023,Booster 1,16332437,50.01190247,"Monday, 29 May, 2023",29,5,2023
29/5/2023,Booster 2,823081,2.520373824,"Monday, 29 May, 2023",29,5,2023
30/5/2023,Dose 1,28131769,86.14288776,"Tuesday, 30 May, 2023",30,5,2023
30/5/2023,Dose 2,27545244,84.3468771,"Tuesday, 30 May, 2023",30,5,2023
30/5/2023,Booster 1,16332582,50.01234647,"Tuesday, 30 May, 2023",30,5,2023
30/5/2023,Booster 2,823173,2.520655539,"Tuesday, 30 May, 2023",30,5,2023
31/5/2023,Dose 1,28131891,86.14326134,"Wednesday, 31 May, 2023",31,5,2023
31/5/2023,Dose 2,27545288,84.34701183,"Wednesday, 31 May, 2023",31,5,2023
31/5/2023,Booster 1,16332710,50.01273842,"Wednesday, 31 May, 2023",31,5,2023
31/5/2023,Booster 2,823276,2.520970937,"Wednesday, 31 May, 2023",31,5,2023
1/6/2023,Dose 1,28132009,86.14362267,"Thursday, 1 June, 2023",1,6,2023
1/6/2023,Dose 2,27545305,84.34706389,"Thursday, 1 June, 2023",1,6,2023
1/6/2023,Booster 1,16332834,50.01311813,"Thursday, 1 June, 2023",1,6,2023
1/6/2023,Booster 2,823312,2.521081174,"Thursday, 1 June, 2023",1,6,2023
2/6/2023,Dose 1,28132075,86.14382477,"Friday, 2 June, 2023",2,6,2023
2/6/2023,Dose 2,27545329,84.34713738,"Friday, 2 June, 2023",2,6,2023
2/6/2023,Booster 1,16332966,50.01352233,"Friday, 2 June, 2023",2,6,2023
2/6/2023,Booster 2,823390,2.521320019,"Friday, 2 June, 2023",2,6,2023
3/6/2023,Dose 1,28132103,86.14391051,"Saturday, 3 June, 2023",3,6,2023
3/6/2023,Dose 2,27545370,84.34726292,"Saturday, 3 June, 2023",3,6,2023
3/6/2023,Booster 1,16333105,50.01394796,"Saturday, 3 June, 2023",3,6,2023
3/6/2023,Booster 2,823948,2.523028683,"Saturday, 3 June, 2023",3,6,2023
4/6/2023,Dose 1,28132170,86.14411568,"Sunday, 4 June, 2023",4,6,2023
4/6/2023,Dose 2,27545385,84.34730886,"Sunday, 4 June, 2023",4,6,2023
4/6/2023,Booster 1,16333175,50.01416231,"Sunday, 4 June, 2023",4,6,2023
4/6/2023,Booster 2,823967,2.523086863,"Sunday, 4 June, 2023",4,6,2023
5/6/2023,Dose 1,28132172,86.1441218,"Monday, 5 June, 2023",5,6,2023
5/6/2023,Dose 2,27545387,84.34731498,"Monday, 5 June, 2023",5,6,2023
5/6/2023,Booster 1,16333200,50.01423886,"Monday, 5 June, 2023",5,6,2023
5/6/2023,Booster 2,823978,2.523120547,"Monday, 5 June, 2023",5,6,2023
6/6/2023,Dose 1,28132183,86.14415548,"Tuesday, 6 June, 2023",6,6,2023
6/6/2023,Dose 2,27545416,84.34740378,"Tuesday, 6 June, 2023",6,6,2023
6/6/2023,Booster 1,16333299,50.01454201,"Tuesday, 6 June, 2023",6,6,2023
6/6/2023,Booster 2,824011,2.523221597,"Tuesday, 6 June, 2023",6,6,2023
7/6/2023,Dose 1,28132200,86.14420754,"Wednesday, 7 June, 2023",7,6,2023
